Client_Num,customer_name,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,address,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,contact_number,Customer_Job,Income,Cust_Satisfaction_Score
961848959,Jeffrey Watson,54,F,1,High School,Single,CA,"4354 Giles Ways Suite 829, Johnathanmouth, RI 76223",91750,yes,yes,no,cellular,17582880793,Selfemployeed,26354,4
947702871,Teresa Simmons,34,M,3,High School,Married,MN,"09461 Jimenez Shore, North Travisberg, CA 56465",91750,no,no,no,cellular,11623789133,Blue-collar,70156,5
922362219,Jessica Jones,49,F,4,Unknown,Single,TX,"330 Patrick Passage Suite 866, Turnerburgh, MI 60080",91750,no,yes,no,cellular,12489790828,Govt,30752,5
924088631,Dwayne Campbell,43,F,5,High School,Unknown,CA,"57123 Lindsey Plaza, Lake John, NV 75499",91750,no,yes,no,cellular,11964158788,White-collar,58333,1
950336899,Samuel Marquez,47,F,3,Uneducated,Unknown,TX,"52617 Pham Summit Apt. 443, Port Nicole, ME 47376",91750,no,no,no,cellular,15233008542,Govt,16492,2
925516289,Madison Oneal,39,F,3,Graduate,Unknown,TX,"67881 Willie Ridges, West Jack, WI 04607",91750,no,yes,no,cellular,11967367096,Selfemployeed,14975,1
943430295,Isaac Russell,51,M,1,Unknown,Married,FL,"9868 Franco Flats Suite 267, Ramireztown, MT 42054",91750,no,no,no,cellular,13693342134,Retirees,68986,4
915913364,Jennifer Lee,41,F,5,Post-Graduate,Married,CA,"87395 Yoder Ville Apt. 289, East Carolyn, WV 11489",91750,no,yes,no,cellular,16130440840,Blue-collar,13212,2
966969386,Tamara Bell,43,F,3,Graduate,Married,TX,"454 Nicholas Flats, Lake Traciview, HI 67777",91750,no,no,yes,cellular,10869613382,Selfemployeed,32183,1
913497216,Lisa Dean,47,F,2,Graduate,Single,FL,"Unit 3032 Box 0058, DPO AA 86931",91750,no,yes,no,cellular,17615439942,White-collar,31045,3
956347577,Rita Pierce,64,F,0,High School,Single,NY,"3349 Acevedo Circle, Port Douglasfurt, RI 36789",91750,yes,no,no,cellular,12657989354,Selfemployeed,14198,4
953007255,Melissa Drake,59,F,1,High School,Single,TX,"32013 Michael Station Suite 797, South Angela, SD 04659",91750,yes,no,no,cellular,11706525948,Selfemployeed,32287,5
955406656,John Castaneda,46,M,4,Graduate,Single,NJ,"107 Thomas Tunnel Apt. 371, East Johnfort, HI 27153",91750,no,yes,no,cellular,16828555688,White-collar,125955,5
947484249,Adrian Ortega,47,M,2,Unknown,Single,FL,"9270 Guzman Inlet, Port Amanda, WI 26123",91750,yes,no,no,unknown,15823861237,Blue-collar,84114,5
941380773,Joseph Duncan,64,M,0,Graduate,Married,FL,"06033 Sarah Club, Amandaburgh, VT 90482",91750,yes,yes,no,cellular,13243879472,Blue-collar,29987,3
931132980,Alejandro Craig,53,M,2,Graduate,Married,CA,"49957 Todd Cliff, North Terristad, WY 78827",91750,no,no,no,cellular,13688843414,Selfemployeed,84494,5
917790215,Alexander Sanchez MD,53,M,3,High School,Single,NY,"066 Simmons Crest, Franklinmouth, SD 15548",91750,no,no,no,cellular,17899042571,Businessman,63867,4
956622169,Amy Moore,42,F,3,Unknown,Married,CA,"PSC 7063, Box 1611, APO AA 42692",91750,yes,no,yes,cellular,18062862667,Selfemployeed,14975,5
951838000,Faith Delgado,53,F,3,Uneducated,Single,CA,"PSC 8817, Box 9455, APO AA 56777",91750,no,yes,no,cellular,19714531551,Retirees,25214,1
945116424,Dustin Keith,54,M,4,Graduate,Married,TX,"960 Carmen Ford Suite 559, East George, WY 71270",91750,no,yes,no,cellular,10384182465,Businessman,169176,2
968501827,Edward Ramsey,54,M,5,High School,Married,NJ,"1546 Ross Crossroad, West Michael, IL 10877",91750,no,no,no,cellular,15795272846,Govt,66027,1
931999941,Mark Payne,44,M,2,Doctorate,Single,IL,"219 Jensen Junctions, Port Bridget, WY 22270",91750,yes,no,no,cellular,15172373238,Retirees,64739,4
941573611,Timothy Mitchell,33,F,3,Graduate,Single,NJ,"2855 Amanda Haven Apt. 278, Lauraside, MA 33565",91750,yes,yes,no,cellular,17505328531,Selfemployeed,55187,2
916963751,Mallory Garcia,47,M,4,Uneducated,Unknown,UT,"4844 Kelsey Crossing Apt. 281, Keymouth, CO 30975",91750,no,no,no,cellular,13919724873,Selfemployeed,14975,1
918786049,Gary Cole,64,M,0,Doctorate,Married,UT,"84277 Tina Shoal, West Maryfurt, VT 97668",91750,no,no,no,cellular,19006438857,Blue-collar,49664,5
913812366,Tyler Yang,33,F,2,Uneducated,Unknown,CA,"5636 Sharp Mission Suite 207, East Amber, TN 78239",91750,yes,yes,no,cellular,18184396746,Retirees,36705,3
915143266,Mary Fuller,42,F,3,Graduate,Married,CA,"94646 Jacob Courts, Larsonstad, MS 29413",91750,yes,no,no,cellular,11872052820,Selfemployeed,12937,4
930291935,Herbert Murray,61,F,1,High School,Single,CA,"650 Christopher Courts, Debraland, TX 49242",91750,no,no,no,cellular,17112880390,Govt,34941,4
915205717,Jennifer Gutierrez,46,M,2,High School,Single,TX,"86353 Edward Ranch Suite 047, Joburgh, NY 00778",91750,no,yes,no,cellular,19084228427,Blue-collar,25619,5
958819124,Ryan Hall,39,F,2,Uneducated,Single,NJ,"90604 Wilcox Manor Suite 684, South Michael, WV 80777",91750,yes,no,no,unknown,10889497727,Retirees,22287,5
952357833,Darrell Levy,47,F,2,Graduate,Married,CA,"793 Cannon Ridges Apt. 645, New Tracy, WA 76569",91750,yes,yes,yes,telephone,10651643973,Govt,36074,4
916571137,Sean Blair,49,F,3,Unknown,Single,TX,"445 Alicia Rest, Nunezview, AZ 55000",91750,no,yes,no,cellular,13502954380,Selfemployeed,21265,4
949434569,Nicholas Hernandez MD,65,F,1,Unknown,Married,NJ,"8566 Hernandez Mission Apt. 797, Michealton, TX 97436",91750,yes,no,no,cellular,12149211546,Selfemployeed,162150,4
932064980,Philip Livingston,51,F,3,Post-Graduate,Married,NY,"695 Emily Expressway Suite 524, Joshuaside, AZ 08478",91750,no,yes,no,cellular,12284775862,Selfemployeed,181224,4
945888653,Julian Orr,48,M,3,Uneducated,Single,NY,"679 Charles Gateway, Kristenburgh, KY 92585",91750,no,no,no,cellular,13744932836,White-collar,131235,3
966959006,Katie Thornton,45,F,4,Graduate,Single,CA,"2373 Phillip Place Apt. 088, Sylviaport, KS 49858",91750,yes,no,no,cellular,12271908886,Blue-collar,13394,5
940222172,David Wolf,28,M,0,High School,Single,TX,"500 John Hills, Kiaraport, MT 80353",91750,no,yes,yes,unknown,19905809870,Selfemployeed,25098,4
945679996,Jimmy Huerta,49,F,3,Graduate,Single,TX,"0821 Valdez Wall Suite 957, East Devinhaven, MN 49553",91750,no,yes,no,cellular,19142740231,Selfemployeed,2565,5
943617000,David Burns,42,M,4,High School,Married,NY,"3491 Douglas Forges Apt. 541, New Diamondstad, MS 09513",91750,no,no,yes,cellular,10159681338,Govt,87966,1
915597750,Ronald Carey,42,M,3,Graduate,Married,NJ,"43400 Martinez Forest, Duranberg, NM 93994",91750,no,yes,yes,cellular,11832456901,Blue-collar,116339,2
922338165,Jason Bartlett,31,F,0,Post-Graduate,Single,TX,"092 Amanda Parkways, Peckfurt, OK 67846",91750,yes,yes,no,cellular,12832897057,Retirees,59168,1
960285137,Erica Baker,44,F,2,High School,Single,FL,"USCGC Flynn, FPO AA 99333",91750,yes,yes,yes,cellular,17779657113,White-collar,37853,4
925267022,Jessica Potter,55,M,0,Doctorate,Married,SC,"9176 Michael Pass, North Marvin, MT 63932",91750,no,yes,no,cellular,19899345814,Businessman,69577,2
911841712,Elizabeth Rangel,56,F,3,Graduate,Single,CA,"45022 Kaitlin Land, South Kathryn, WV 17251",91750,no,no,no,unknown,17000474647,Selfemployeed,188250,1
964700464,Eric Padilla,55,M,3,Graduate,Single,FL,"562 Barton Forest, New Christopher, PA 33568",91750,yes,no,no,unknown,17011217865,White-collar,141448,4
936122170,Carlos Quinn,38,F,4,Graduate,Single,FL,"81804 Wright Parks Suite 372, Pagestad, WA 68349",91750,no,no,no,cellular,11910728407,Blue-collar,16053,5
923514448,Melissa Hill,44,M,1,Graduate,Married,TX,"62163 Heidi Tunnel Apt. 602, New Stephanie, TX 44563",91750,no,yes,no,cellular,17535951167,Businessman,91373,5
926012720,Michelle Smith,34,F,1,Graduate,Single,UT,"959 Krista Streets, Lake Veronicamouth, NY 37392",91750,yes,yes,yes,unknown,14531354979,Selfemployeed,14196,5
941519974,Adam Bartlett,45,F,4,Uneducated,Single,TX,"2125 Adams Turnpike Apt. 167, Williamchester, MA 76181",91750,no,yes,no,cellular,16757214841,Selfemployeed,14975,5
916567210,John Mcguire,43,M,1,High School,Single,TX,"87216 Laura Rue, Dennishaven, UT 43431",91750,no,no,yes,cellular,14286673924,Businessman,61205,4
944464634,Cynthia Heath,35,M,2,Unknown,Married,CA,"80644 Webster Locks Apt. 833, Snowview, AZ 23859",91615,yes,no,no,cellular,11170524566,Businessman,214273,5
952224747,Donna Spencer,50,F,1,Graduate,Married,CA,"2942 Charles Motorway, Heatherchester, WY 77747",91750,no,no,no,unknown,11402132936,Selfemployeed,14975,5
925793959,Jesse Torres,43,F,2,Graduate,Married,CA,"50771 Kathleen Harbors Apt. 213, Myerschester, NY 38813",91750,no,no,no,cellular,13701397546,Selfemployeed,31499,5
967293518,Robert Bradley,36,M,2,Graduate,Unknown,CT,"16869 Marc Pass, Meganborough, MI 14930",91750,yes,no,no,telephone,15837565782,Businessman,90657,4
955565234,Courtney Daniels,56,F,1,High School,Married,WA,"PSC 2951, Box 2550, APO AE 44806",53010,no,no,yes,cellular,19091829881,Selfemployeed,19250,5
918805142,Holly King,42,F,4,High School,Single,CA,"744 Pennington Ports, Kanefurt, AK 32386",91750,no,no,no,cellular,19853665767,Govt,33147,4
925079819,Kyle Valencia,54,F,2,Uneducated,Single,NY,"6194 Berry Forks Suite 157, Lisatown, RI 94209",91750,yes,no,no,unknown,10888203814,Govt,19367,3
915620067,Mr. Jeffrey Wall,34,F,3,Graduate,Married,NY,"4911 Marissa Shore Suite 886, Hillfurt, UT 19372",91750,no,no,yes,cellular,15320063421,Selfemployeed,38928,1
928594927,Rebecca Blair,52,M,3,Graduate,Married,CA,"670 Guzman Creek, East Christinamouth, WA 80163",91750,yes,no,no,cellular,16054454931,Businessman,107387,2
924230663,Christopher Turner,63,F,1,High School,Married,CA,"510 Kurt Rapid Apt. 117, East Benjamin, GA 03557",91750,no,no,no,cellular,11997005055,Selfemployeed,14975,1
967647198,Larry Ruiz,27,M,1,High School,Single,FL,"1151 Brock Crest, South Richardside, PA 43592",91750,no,no,no,cellular,16701819227,Selfemployeed,76456,4
916404493,Benjamin Crane,40,M,4,Graduate,Single,TX,"5120 Collins Shore Suite 355, Port Wendy, ID 39912",91750,no,yes,no,cellular,15141567818,Retirees,53971,2
951324437,Kimberly Mcbride,27,F,1,High School,Married,TX,"960 James Harbor Suite 077, Mooreshire, OK 69996",91750,no,no,no,unknown,15139274474,Selfemployeed,6550,1
948632519,Christopher Wright,54,M,3,Graduate,Unknown,FL,"616 Steven Mission, Lake Brianville, WV 57494",91750,yes,yes,yes,unknown,13531004038,White-collar,102076,3
935734897,Nancy Bell,37,M,2,Graduate,Single,NY,"0588 Jack Fork, Erinborough, MN 41716",91750,no,no,no,cellular,15396544733,White-collar,69382,3
927629610,Joseph Anthony,59,F,0,Unknown,Married,CA,"0353 Kristin Squares Suite 453, Lake Sharon, AZ 03089",91750,no,yes,no,cellular,16893238688,Govt,27562,5
957268333,Joshua Hicks,52,F,3,Post-Graduate,Married,CA,"7322 Linda Key, Stevenville, OK 47401",91750,no,yes,yes,cellular,12308031087,Blue-collar,43634,5
951939025,Lauren Brock,37,F,0,Unknown,Married,NY,"616 Solomon Falls, South Jenniferton, IN 67700",91750,yes,no,no,telephone,17020019652,Businessman,15553,5
912062417,James Oconnor,53,M,0,Graduate,Single,NY,"42181 Cohen Trafficway Apt. 001, South Kimberly, CT 86378",91750,yes,no,no,cellular,12360230730,Businessman,98743,4
931204683,Aaron Ramirez,50,F,1,Graduate,Single,MN,"7908 Jacqueline Fall, New Gerald, UT 53371",91750,no,no,no,cellular,18559853845,Selfemployeed,10425,5
955413495,David Hernandez,46,F,2,High School,Unknown,FL,"00115 Kim Passage Suite 545, Kellyburgh, DC 05617",91750,yes,yes,no,telephone,11557619828,Govt,20428,3
926366819,Shannon Brown,51,F,0,Unknown,Married,NJ,"PSC 3043, Box 1717, APO AA 31078",91750,no,no,no,cellular,14998835419,Govt,18977,5
946988891,Joan Williams,54,F,5,Unknown,Married,NY,"1752 Kathryn Bypass, Elizabethchester, IA 86402",91750,no,yes,no,cellular,13410837962,Retirees,25060,1
932566259,Walter Serrano,53,M,4,Graduate,Married,TX,"7843 Clark Valley Suite 102, East Abigailland, CO 29143",91750,no,no,no,cellular,14904133466,Businessman,182464,2
931860481,Stacey Bowers,46,M,4,Graduate,Single,NY,"402 Davis Corner Apt. 716, Brandonville, CO 12094",91750,no,no,yes,cellular,11806374054,Businessman,68413,1
929882675,Maria Brady,53,F,1,Unknown,Unknown,TX,"10885 Austin Bridge, Richardsonport, AK 63318",91750,yes,no,no,cellular,10696379616,Blue-collar,25533,4
943527510,Heather Salinas,40,F,2,Unknown,Married,FL,"6836 Vega Crescent, Christinemouth, MD 25172",91750,no,yes,no,unknown,14698818196,Govt,39889,2
916639558,Kathy Johnson,58,F,0,High School,Single,TX,"2564 Carmen Coves Apt. 023, Caldwellborough, AK 50098",91750,yes,no,no,unknown,16757882566,Retirees,29513,1
952877527,Robert Green,42,F,4,Uneducated,Single,TX,"34215 Bright Ville, Chambersshire, VA 48950",91750,no,yes,no,telephone,17207474825,Selfemployeed,92565,5
965133642,Whitney Soto,40,M,3,Unknown,Married,CA,"5439 Mitchell Drive, North John, WI 42593",91750,no,no,no,cellular,15020259749,Govt,71574,3
943332935,Derek Sullivan,50,M,2,Post-Graduate,Single,TX,"40640 Martinez Lake, Padillamouth, NM 84235",91750,no,yes,no,cellular,14484947077,Selfemployeed,42529,5
911356906,Stephanie Ortega,39,M,2,Uneducated,Single,NY,"9964 Greer Turnpike, Sandersview, WY 30428",91750,no,yes,no,cellular,13713020599,Govt,75342,3
914100961,Mr. Charles Kim MD,60,M,2,Graduate,Married,NJ,"USNS Zimmerman, FPO AE 13851",91750,yes,yes,no,cellular,13462777726,Businessman,69112,5
928202998,Jonathan Smith,57,F,3,Unknown,Single,FL,"5668 Gray Meadow, Angelaville, MA 96251",91750,yes,no,no,unknown,11315617758,White-collar,25381,5
927325578,Logan Brown,43,F,4,Graduate,Single,CA,"29528 Joshua Forks, Mitchellmouth, ID 12828",91750,no,no,no,telephone,15474395594,Selfemployeed,14975,3
967889522,Sandra Wagner,51,F,3,Graduate,Single,CA,"9975 Dustin Court Suite 230, North Michaelborough, WV 24845",91750,yes,yes,yes,cellular,17258070206,Blue-collar,43601,4
957165213,Courtney Buchanan,46,M,3,Unknown,Married,TX,"3030 George Lights Apt. 474, West Joyland, VA 41275",91750,yes,yes,no,cellular,10903004693,Govt,86242,4
942626947,Jeffrey Wheeler,40,M,3,Graduate,Married,CA,"51519 Donald Spring, North Benjamin, WY 63018",91750,no,yes,no,cellular,12994570703,Blue-collar,93722,4
953470068,Andrew Ward,56,M,2,Unknown,Single,CA,"1754 Jones Key, South Jeremy, MD 76897",91750,yes,no,no,cellular,13375511802,Govt,46277,3
922719672,Alexis Wallace,51,M,2,Uneducated,Single,NY,"91460 Kenneth Parkway, Lake Jenniferhaven, MO 51473",91750,no,no,no,cellular,13782293826,Businessman,213177,1
931891072,Sarah Mckinney,30,F,1,Graduate,Single,TX,"095 Wright Rest Apt. 174, Edwardsberg, AL 80598",91750,no,yes,no,unknown,19985630465,Businessman,28914,2
946247323,Laura Sparks,48,F,2,Graduate,Married,CA,"181 Brandon Viaduct, Lake Christopherview, MD 69121",91750,no,yes,no,cellular,12523800407,Selfemployeed,50462,1
930197610,Rhonda Downs,46,F,4,Unknown,Single,TX,"443 Long Plaza, Port Johnnyville, LA 85504",91750,no,yes,no,telephone,11502354929,Selfemployeed,19725,4
949774711,David Rowland,44,F,4,Unknown,Single,NY,"21556 Bryan Estates, Fordtown, KS 33716",91750,no,yes,yes,cellular,17052547392,Businessman,22353,2
943826301,Bill Bates,37,M,2,High School,Unknown,NY,"49523 Cantu Skyway Apt. 464, Tylerville, DC 44614",91750,no,no,no,cellular,15792476028,Businessman,181915,1
940281207,Eric Carey,34,F,1,Graduate,Single,NY,"9679 Harmon Course, Port Dawn, MS 94141",91750,no,yes,no,unknown,13117573824,Selfemployeed,14975,4
917125667,Denise Yang,30,M,1,Graduate,Single,CA,"644 Melinda Cliff, West Gary, KS 52126",91750,no,yes,no,cellular,10788236440,Retirees,64991,4
943190439,Barbara Avila,47,M,2,Graduate,Married,TX,"64837 Luke Heights, North Joestad, RI 21076",91750,yes,yes,no,telephone,17045234708,Selfemployeed,62659,3
922320730,Scott Smith,39,M,5,Unknown,Married,NY,"082 Samuel Circle, South Michealmouth, VT 23110",91750,yes,no,no,cellular,15822338374,Govt,91460,3
929595858,Patrick Torres DVM,45,F,2,Graduate,Single,CA,"37380 English Pass Suite 483, Bellbury, KY 16085",91750,yes,no,no,cellular,14446276041,Selfemployeed,34412,4
959893136,Jeremy Cordova,40,F,5,High School,Married,CA,"5320 Madison Fields, Leefort, IN 46597",91750,no,yes,no,unknown,10449170293,Retirees,20517,4
914645436,Juan Brown,44,F,3,Graduate,Married,TX,"182 Jason Way, East Maryton, MO 79354",91750,no,yes,no,cellular,10876316808,Govt,515324,3
955643267,Steven Atkins,49,M,5,Graduate,Married,TX,"1549 Cruz Isle Apt. 684, Mitchellmouth, WI 16488",91750,yes,yes,no,cellular,12219169667,Blue-collar,79307,5
930834378,Barbara Morales,54,F,2,Graduate,Married,TX,"95838 Hernandez Corners Apt. 430, West Cassandrashire, MO 87379",91750,yes,no,no,unknown,10326584997,Selfemployeed,154975,5
941473935,Amy Lopez,57,M,3,High School,Married,NY,"783 Sarah Streets Apt. 063, Kennethmouth, TX 88134",91750,yes,no,no,unknown,18846133254,White-collar,148310,4
915493311,Sean Brooks,49,F,4,Doctorate,Married,NY,"Unit 5191 Box 5242, DPO AA 84122",91750,no,no,no,telephone,16482021550,Selfemployeed,14975,5
968936158,Sean Kennedy,55,F,2,Graduate,Married,FL,"00459 Donna Fields Apt. 084, Greerbury, NY 62532",91750,no,no,no,cellular,10613597830,White-collar,20859,4
933392675,Daniel Lambert,33,M,3,High School,Married,FL,"3150 Stokes Skyway Apt. 289, New Hannah, NJ 75523",91750,no,no,no,cellular,19496586400,Businessman,232857,4
928419817,Susan Warren,33,M,4,Uneducated,Married,NY,"951 Christine Wells, Tinafort, NV 64927",91750,yes,yes,no,unknown,17778933118,Govt,106036,4
915483449,Emily Robinson,53,F,2,Unknown,Single,TX,"0703 Joyce Skyway, Atkinsberg, AL 45993",91750,no,no,no,cellular,16626769149,Retirees,28815,5
946714401,Yolanda Conrad,27,F,1,Uneducated,Unknown,NY,"338 Williams Park, West Sandyton, ID 13294",91750,no,no,no,unknown,17625757249,Blue-collar,12519,5
956874871,Christopher Booth,38,F,2,Unknown,Single,NV,"285 Michael Mission Apt. 526, Codyfort, VA 06316",91750,yes,yes,no,unknown,17267093580,Blue-collar,36543,1
958764892,Steven Davis,41,F,2,Unknown,Single,TX,"23977 Anthony Plains, Huffmanmouth, UT 26312",91750,yes,yes,no,cellular,12907213082,Govt,24181,2
934634748,Alexandria Young,48,F,3,Doctorate,Married,CA,"PSC 9870, Box 7617, APO AE 90806",91750,no,no,no,unknown,19867549890,Selfemployeed,14975,1
912083085,Samuel Burke,52,F,1,Graduate,Married,NY,"2889 Hobbs Street Apt. 571, Wallacemouth, NH 67559",91750,no,no,no,cellular,11480334800,White-collar,35247,4
911365112,Annette Jackson,59,M,1,Uneducated,Single,FL,"8302 Brown Wall Suite 837, Lake Blaketown, NY 52237",91750,no,yes,no,cellular,18649402943,Govt,55730,2
953753052,George Simmons,49,F,4,High School,Unknown,NY,"08738 Li Fort Apt. 799, West Michelle, NY 37856",91750,yes,yes,no,cellular,18226692721,Retirees,54460,1
958974616,Stephanie Morgan,50,M,3,Unknown,Single,CA,"77939 Randy Plaza Apt. 531, North Stephen, FL 41141",91750,yes,yes,yes,cellular,10763413386,White-collar,44934,4
950813526,Jacob Curtis,55,M,1,Uneducated,Single,NY,"80763 Allen Falls Apt. 414, Walkerbury, FL 28009",91750,no,no,no,telephone,18565568848,Govt,78354,5
942716217,Jennifer Richards,43,M,5,Unknown,Married,NY,"375 Richard Coves Suite 164, Richmondland, GA 13023",91750,no,yes,no,cellular,17017031978,White-collar,71289,3
916095724,Madeline Guerrero,56,M,1,Graduate,Married,NY,"46546 Candace Crest, Port Tamarachester, ND 43039",91750,yes,no,no,cellular,14284419519,Businessman,102444,5
916347080,Monica Gordon,65,M,1,Unknown,Married,NY,"Unit 7857 Box 5092, DPO AA 72740",91750,yes,yes,no,cellular,13450525853,White-collar,45780,4
933846978,Destiny Newton,37,F,2,Uneducated,Married,NY,"4149 John Land, South Matthewhaven, VA 45964",91750,yes,yes,no,cellular,13216951934,Selfemployeed,17553,5
964803228,Sean Walker,51,F,2,Graduate,Married,NY,"8026 Robert Squares, Kristinfurt, NM 21160",91750,no,yes,yes,cellular,10600942470,Retirees,16510,4
948820628,Scott Spence,57,M,1,Graduate,Married,CA,"20999 Catherine Stream, Daniellebury, AK 74791",91750,yes,no,no,telephone,15737010956,White-collar,75291,3
941121418,Gregory Juarez,44,F,3,Graduate,Married,CA,"749 Cindy Corner Apt. 338, North Daniel, DC 80683",91750,no,yes,yes,unknown,16695009529,Selfemployeed,14975,4
924616697,Peter Tucker,44,F,1,Graduate,Married,TX,"66564 Lisa Spring Apt. 779, East Mary, NH 22958",91750,no,yes,no,cellular,11173091651,White-collar,25573,5
925419962,Angela Ball,52,M,2,High School,Married,NJ,"3119 Jesse View, Port Jose, NV 98192",91750,yes,no,no,cellular,10650088455,Businessman,62633,4
940119296,Julie Burton,33,F,4,Graduate,Married,CA,"28644 Long Lodge, Solomonstad, ME 47938",91750,no,no,no,cellular,11402782743,Blue-collar,53007,1
926247280,Dan Johnson,29,M,1,Graduate,Married,TX,"54823 Harry Manors Suite 708, Williamtown, IN 61735",91750,yes,yes,no,unknown,13732956590,Businessman,15099,2
924777883,James Taylor,37,M,1,Doctorate,Unknown,FL,"09119 Phillips Drive, South Jose, MD 39079",91750,no,yes,no,cellular,15962370299,Govt,76303,1
920819113,Amanda Ho,54,M,1,High School,Married,FL,"58955 Sherry Curve Suite 545, Christopherland, HI 09766",91750,no,yes,no,cellular,12570117886,Govt,103784,4
929774594,Jason Rice,43,M,2,Doctorate,Single,FL,"27780 Curtis Route, Markfurt, MO 21381",91750,no,yes,no,cellular,11119573912,Retirees,98665,2
966406115,Katherine Brown,50,M,4,Graduate,Single,FL,"443 Aaron Shoal Apt. 274, Corybury, MT 50239",91750,yes,no,no,cellular,16819087525,Businessman,199776,1
933574623,Cheryl Crawford,44,F,3,Uneducated,Married,FL,"9555 Christopher Corners, Lake Kennethfort, NV 67030",91750,yes,no,no,telephone,17811704372,Businessman,27467,5
912085260,Brandy Fox,62,F,1,Post-Graduate,Married,NJ,"3055 Martin Crossing, Port Janet, KS 76124",91750,yes,yes,no,telephone,15835885967,Blue-collar,16745,4
924433213,Lynn Thompson,40,F,3,Uneducated,Unknown,NY,"72152 Harrington Springs, Watkinsmouth, MI 89156",91750,no,no,no,cellular,11570577104,Businessman,38450,4
953669287,Evelyn Peters,44,F,0,Unknown,Married,TX,"467 Pruitt Landing, Port Annaburgh, NV 23278",91750,yes,yes,no,cellular,15127552049,Blue-collar,12107,3
946760890,David Baker,51,M,3,Unknown,Single,TX,"01789 Perez Mill, Lake Nicholas, NY 83450",91750,yes,no,yes,telephone,14978049039,Blue-collar,77365,4
929300195,Michael Dickson,45,M,4,Unknown,Married,FL,"36306 David Ports Suite 665, Lake Lauraton, TN 75273",91750,no,no,no,cellular,10719000908,Businessman,222259,5
954136712,Beth Garcia,44,F,4,Graduate,Married,TX,"71825 Donna Garden, Bernardmouth, MS 42338",91750,yes,no,no,cellular,15190168370,Selfemployeed,14975,5
966386176,Robert Murphy,43,F,3,High School,Married,TX,"16878 Jessica Rue Suite 448, Dianetown, ME 62774",91750,no,yes,no,cellular,12573368156,Selfemployeed,14975,5
911017231,Mark Santiago,59,M,0,High School,Single,NY,"161 Sharon Stream, Michaelberg, ME 61959",91750,yes,no,no,cellular,14566444426,Businessman,221178,5
936476946,Marcus Crosby,52,M,2,High School,Single,CA,"342 Martin Estates, Port Jacqueline, FL 10450",91750,no,no,no,cellular,15413621647,Selfemployeed,46225,3
